x,y,z
4418.8369175625003,1980.88278375001,2633.6640789999901
4415.7207062500001,1972.2968900000101,2634.1562534999998
4410.550732875,1949.2109512500001,2633.9218424999999
4412.2753911250002,1938.18359575,2630.50784199999
4426.2842396875003,1930.2851595,2626.5936295000001
4430.2275315625002,1916.43754175001,2623.3281750000001
4438.1689894375004,1906.0781097500001,2623.9452805000001
4436.2549436874997,1927.7617045,2624.5624025000002
4457.4297235000004,1902.4413875,2628.8515130000001
4472.1543016249998,1891.4023717499999,2623.3124849999999
4479.1718926249996,1890.4140667500001,2625.820252
4407.710975,1961.0898447500001,2641.2969305000001
4399.6620898749998,1942.6562262499999,2637.4140164999999
4387.7030645000004,1931.4922407500101,2645.6406350000002
4378.7695405000004,1925.4922447500101,2654.1561445000002
4364.7909874999996,1911.7812632500099,2663.9530749999999
4359.7519683749997,1906.7577815,2687.1717815000002
4355.5018973750002,1902.6875485000101,2691.6796915
4427.6357370625001,2086.4726535,2630.3672105000001
4414.0088385625004,2083.3593957500102,2620.8358280000002
4408.7343997500002,2074.3633095,2611.3750709999999
4399.4824636249996,2064.3436984999998,2596.828047
4391.1025068125,2060.1133195000002,2586.3594844999998
4394.4628915000003,2039.0078295000101,2570.5701955
4395.1494673124998,2032.4647822500001,2561.4140415000002
4396.8388866875002,2021.87107825001,2549.0468779999901
4389.4687522499999,1998.4061895,2540.7499714999999
4372.7284796249996,1985.7890414999999,2564.8125580000101
4385.576150375,2053.6054089999998,2578.8280770000001
4380.4189610624999,2045.4296645000099,2569.8984300000002
4364.8994124375004,2035.1406750000001,2555.3983284999999
4360.8261945000004,2026.3085747499999,2552.0077765000001
4354.4257355,2024.0547375000001,2547.0312079999999
4349.5487794999999,2024.5038665,2543.9766569999902
4342.4794893124999,2029.50001075,2546.5155770000001
4361.7324362500003,2054.15230075,2579.2968725000001
4331.4296649999997,2062.3437520000002,2576.7890375000002
4312.4814396874999,2079.6836294999998,2576.7187549999899
4305.28323275,2090.8944822500098,2569.17965399999
4301.4462418125004,2098.73824625,2567.69526949999
4295.1533179375001,2103.05075025,2559.1954040000001
4356.7080061875004,2044.636694,2579.335857
4352.3075605624999,2035.1172287500001,2573.9141839999902
4351.2861195625001,2030.07427575,2573.42198099999
4342.0254087499998,2025.9530925000099,2570.4452419999998
4335.9063047500003,2021.8593575,2566.9295710000001
4332.7245657499998,2022.1523219999999,2558.9530324999901
4330.6444907499999,2024.1601029999999,2554.9219064999902
4321.6435656875001,2037.3632660000001,2547.8905464999998
4319.3809177499998,2050.0195645000099,2539.4454179999998
4307.1044320624997,2066.3906820000002,2535.3280114999902
4294.3017865624997,2080.57027500001,2533.8047499999998
4277.3076198125,2095.39451775001,2535.3438234999899
4261.1250203749996,2108.6172247500099,2526.8828145000002
4256.0703003750004,2113.6719277500001,2521.5233994999999
4241.7656228750002,2127.0781067500102,2508.015742
4351.5497831875,2040.6171750000101,2584.242229
4341.6270015,2035.73439725,2593.3905694999999
4330.9043347500001,2030.18354675001,2601.9062465000002
4322.7890214999998,2021.01567125,2605.507854
4318.0468874999997,2015.89454525,2606.9922969999998
4302.2401963749999,2005.4922072500001,2625.0547775
4296.3672468750001,1997.8124565000001,2633.6952484999902
4284.7656555000003,1988.8671695,2643.7344699999999
4283.6953125,1965.26563225,2659.5155789999999
4539.8516818750004,2454.4960995000001,2886.0781004999999
4534.720619875,2459.9023375000002,2888.5547835000002
4529.9492728750001,2470.5234725,2892.4296534999999
4524.8535678750004,2476.0859345000099,2891.8750365000001
4520.2695670000003,2482.2031682500001,2896.2030085000001
4500.3564744374999,2498.1406512499998,2897.2735589999902
4482.6064970625002,2507.4922120000001,2910.3672074999899
4467.9862750000002,2510.8984180000002,2922.0936649999899
4458.5146214375,2520.7851685000101,2933.5936695
4508.6132842500001,2492.8867464999998,2907.4218325000002
4505.9550226250003,2495.23433875,2916.2579310000001
4507.2861705625,2503.8867190000001,2924.7420990000001
4505.4286856874996,2513.1680177500002,2929.0547029999998
4496.865175375,2527.0547160000101,2938.1484755000001
4587.4657638125,2480.1952862500002,2895.62502949999
4587.5146356875002,2490.8398937500001,2892.6640634999899
4588.5926526875,2501.3085584999999,2892.0546890000001
4587.6121956875004,2503.3047114999999,2892.2186750000001
4593.9959792500003,2510.98435225,2889.7422849999998
4597.1221284374997,2509.0897945000002,2876.9219785
4601.1454189374999,2503.2968989999999,2868.8906284999998
4608.6445125,2508.5234417500001,2851.171789
4609.4422851874997,2506.5312675,2843.9999309999998
4612.2841361874998,2496.2343405000101,2841.4218514999998
4612.9355878750002,2494.7772934999998,2834.7889455
4596.5547671249997,2515.7577755000002,2886.6094445000099
4604.4561200625003,2523.91409875001,2873.16395249999
4609.4034240624997,2524.4569867499999,2868.6719515
4618.152268625,2531.6133422500102,2861.0000770000001
4626.3778964374997,2544.02347650001,2850.9374375000002
4638.9803906249999,2553.257854,2837.4141534999899
4644.8534358750003,2556.8633352500001,2828.8672185
4651.9218392499997,2564.1445492500102,2824.8593719999899
4656.9902622500003,2569.0117352500001,2824.3671680000002
4659.7646030625001,2571.2812427499998,2820.6874050000001
4585.8535672500002,2514.1132832500002,2892.2889679999898
4587.9883773749998,2522.9453699999999,2894.1092640000002
4590.0156003749998,2529.03909200001,2893.3593329999999
4593.0829060625001,2540.3554949999998,2889.8985349999998
4595.8270843125001,2552.2929347499999,2885.8828294999998
4596.2608296874996,2561.64447875,2885.7266844999999
4592.2080976875004,2568.6796267499999,2885.4297954999902
4587.2988806249996,2579.4844357500001,2886.0859740000001
4587.2373756875004,2586.281301,2886.1797044999998
4582.7245282499998,2589.2344364999999,2891.2890269999898
4579.6826530625003,2610.3828250000001,2891.6718019999998
4601.8116193124997,2572.79300775001,2879.6563164999998
4597.4520316874996,2587.7500289999998,2884.1873934999999
4599.6455493125004,2598.59763600001,2883.7186554999898
4603.6289708750001,2602.4102027499998,2883.3125140000002
4605.6534080624997,2611.3749977500001,2880.3984610000002
4604.9882582500004,2620.1992270000001,2881.1172974999899
4609.2168152499999,2619.3476652499999,2886.6562049999902
4613.2303982499998,2623.6367112500002,2891.2186959999999
4616.5000273750002,2624.6640942499998,2900.2969950000002
4617.5003442500001,2630.24464825,2905.6486540000001
4595.8076609375003,2484.804662,2902.3438544999999
4597.2686565624999,2491.1133232500101,2884.937402
4598.6748665625,2492.1327992500001,2879.9375340000001
4602.0547385,2490.4922259999998,2868.4061695
4604.5478040625003,2494.7070857499998,2853.1251164999999
4605.4697800624999,2495.57417175001,2849.5937814999902
4608.0693531875004,2503.5703115000101,2836.9920860000002
4607.1484528749997,2506.6601372499999,2830.1327615
4602.5771749374999,2511.3008155000098,2809.3359824999902
4599.2568044375003,2524.1563005000098,2798.5157450000002
4600.2510499375003,2529.378933,2793.3906999999999
4596.9004480000003,2483.19532200001,2942.6172655
4599.1387125000001,2479.4921972500001,2949.5703800000001
4605.3846775000002,2460.4804695000098,2953.8436485000002
4614.8924967499997,2448.8593920000098,2958.8438015000002
4617.4063297499997,2438.5468799999999,2966.5781564999902
4621.37488975,2434.8164310000102,2966.0546245
4627.8309651874997,2419.04685475001,2982.7031434999999
4629.7001726874996,2409.7968637499998,2987.1327120000101
4632.9639025625002,2402.9648832500002,2998.4296129999998
4638.1611309375003,2388.7265219999999,3006.5780960000002
4642.3153165624999,2376.1640117500101,3013.4922634999998
4644.1678738749997,2364.8593792500001,3016.49213499999
4650.3115931875,2351.3086362499998,3025.8124174999998
4604.4951818125001,2473.5664400000001,2954.2812325
4608.7802394375003,2471.8711275000001,2964.6249079999998
4609.0850533125003,2462.8437435000001,2978.8749039999998
4615.2098990625,2456.0859467499999,2982.6250664999998
4620.8437351250004,2447.9843900000101,2977.8672645000001
4629.7080289374999,2432.75786475,2975.8514759999998
4633.6651404374998,2423.8515434999999,2979.33581799999
4638.9658231875001,2415.8477082499999,2982.9295744999999
4639.0008646875003,2406.5859457500001,2986.9219699999999
4641.0311359999996,2399.25006175,2994.2344929999999
4646.1865829375001,2386.7147829999999,2999.5391669999999
4609.2938238124998,2466.9296357500102,2989.1796039999999
4608.8983900000003,2465.0117125000002,3002.0858294999898
4608.3554320000003,2464.49220350001,3006.1717804999898
4607.2118784374998,2461.8242472500101,3012.4218390000001
4610.0243576875,2454.9765040000102,3016.3826994999999
4612.3135006875,2452.7578330000001,3022.7343125000002
4611.7343719999999,2457.7226375,3035.007807
4613.0633645625003,2456.44528025,3046.8047039999901
4611.5663285000001,2452.92965925,3064.398518
4614.6502941250001,2455.2695537499999,3082.6562954999999
4614.6153362499999,2458.8164225,3091.8203749999998
4617.8856541875002,2457.55463375001,3105.1405530000002
4618.3087070000001,2448.7147957500101,3119.8828735000002
4588.9161029999996,2482.2070180000001,2944.2108695000102
4585.1776714999996,2481.0273482500102,2949.0000989999999
4576.5400675624996,2488.58598575,2958.1407214999899
4569.8291871874999,2492.7226417500101,2966.89842
4548.6629928125003,2502.2460362500101,2979.4922775
4541.6552306875001,2513.3515872500102,2991.2813619999902
4539.8261283749998,2521.6171804999999,2996.312441
4539.8768882499999,2525.9804142500102,3002.0703744999901
4534.4461730624998,2539.2695792499999,3015.2108979999998
4530.8701124375002,2546.2734002500001,3023.0233975000001
4522.2666099375001,2555.3124602500002,3034.3437359999998
4518.5488296249996,2556.5898842500001,3044.6093139999998
4513.9560888124997,2565.5819744999999,3054.9217680000002
4572.4414021250004,2477.7773417500098,2956.6093839999999
4548.1894979999997,2472.2187697499999,2965.1718655
4540.6649700625003,2477.2734152500102,2974.2813639999899
4532.7870031250004,2482.8202907499999,2986.1406615000001
4521.1660549999997,2490.3671940000099,2996.9609639999999
4510.7050369999997,2500.4453452500002,3008.28911499999
4499.261716125,2505.687527,3025.656332
4489.6435069375002,2511.6483945,3037.9296890000001
4485.6279679375002,2514.6835664999999,3042.3749419999899
4594.5088749375,2503.6484734999999,2946.9610480000001
4586.4618909375004,2501.3320804999998,2951.0313349999901
4580.7559380000002,2499.4179549999999,2956.7420900000002
4571.7598170000001,2501.9569959999999,2961.3359089999999
4562.9569394999999,2506.9219092500098,2972.7420845000001
4553.4883111250001,2500.0313105,2989.3124200000002
4537.3672521250001,2491.7851577500001,2991.6952349999901
4531.5283654374998,2492.1405810000101,3002.67971699999
4524.5400144374998,2490.5116720000001,3005.7342680000002
4516.5791604374999,2488.1210620000102,3005.453043
4499.9247844375004,2492.1055072499998,3015.257803
4489.9033614375003,2500.34375675,3020.3358165
4478.9032634374998,2501.73826775001,3021.34372049999
4469.1757531249996,2503.2069930000098,3025.0860510000098
4462.1631215625002,2505.8788452499998,3029.8671639999998
4594.2967820000003,2515.5742704999998,2941.3282334999999
4590.4384996874996,2527.0038719999998,2940.8828655000002
4585.2559773749999,2539.3710635000002,2937.4688554999998
4577.591681375,2546.4452984999998,2938.4686824999999
4575.7363907500003,2558.820283,2939.5390864999899
4552.5273036250001,2572.40626600001,2938.2187134999999
4545.8408373125003,2595.7851137500002,2932.0156229999998
4536.6942566874995,2614.6757940000002,2926.4530225000099
4531.7968330000003,2627.6093175000101,2928.5390969999999
4524.9619204375003,2639.0038545000102,2929.1797775
4522.3046387499999,2650.5117492500099,2923.8358309999999
4518.8554237500002,2656.8281192500099,2921.1954059999998
4515.4111051874997,2669.4218730000098,2908.9921424999902
4512.8007991249997,2689.6016052500099,2901.4061915000102
4592.0205890625002,2519.3828134999999,2930.6327455000001
4589.5225803125004,2525.7187549999999,2913.8592709999898
4591.4218677500003,2533.6211512499999,2899.8204289999999
4591.9393504999998,2538.9062349999999,2881.2500854999998
4590.2803459375,2541.6211332500002,2866.5157385000098
4586.6367633749996,2538.0390717499999,2844.1953865
4588.0409608749997,2539.1913757500001,2828.328211
4615.6102730624998,2499.96874875001,2946.2422434999999
4627.3963686249999,2489.2344047500001,2944.1641024999999
4633.4472056249997,2487.0429407500101,2947.17190449999
4646.4287703125001,2472.0664595000098,2940.8202930000002
4651.1542069999996,2463.7227050000001,2943.3359115000098
4654.0322598125003,2451.906297,2942.8437075000002
4656.9951608125002,2446.8515930000099,2945.8671745000001
4662.9151471875002,2433.9335780000001,2945.8515105000001
4672.1357581875,2416.3242460000001,2951.3749794999999
4681.0010236874996,2404.78520875001,2953.921848
4681.6982289375001,2385.24224000001,2952.9453610000101
4682.5927999374999,2378.1640470000102,2954.5157129999998
4659.1925030624998,2460.28120975001,2950.0858400000002
4667.4188420624996,2459.05467275,2956.2735080000002
4673.7335115625001,2454.7227119999998,2962.8985155
4684.4424258125,2450.8203182500001,2979.1016195000002
4697.6952190000002,2451.1523609999999,2990.9218464999999
4702.9952273125,2449.9141052500099,2999.9219800000001
4719.2921056875002,2443.6445247500001,3006.6562755
4723.5703059999996,2441.3515215000002,3019.4765149999998
4641.2304732499997,2488.0938040000001,2930.7420984999899
4653.6445995000004,2490.8827637500099,2918.2343449999998
4659.6876064999997,2490.4725987500101,2914.2264699999901
4670.3955978124995,2491.0038535000099,2904.6953090000002
4679.1581531250004,2490.5508155000098,2889.8047080000001
4686.8954715624996,2495.7069759999999,2879.0078725000099
4695.4315479999996,2499.4374752499998,2859.9140944999999
4714.5410922499996,2508.22650325,2843.2499309999998
4610.5762786249998,2513.3633009999999,2949.1953874999999
4611.7987296250003,2516.37892900001,2946.2343325000002
4612.7773997499999,2525.8632545,2943.7577970000002
4618.5352232499999,2528.3827955000002,2941.0156645000002
4625.53128225,2527.6444744999999,2938.5389814999899
4641.5879952499999,2524.24614475,2933.1718559999999
4652.2997234374998,2527.4374735000001,2926.0001160000002
4660.3193024374996,2528.4257785,2920.9062600000002
4665.1600386250002,2528.53120175,2915.3594334999898
4674.857478375,2528.5429220000001,2905.7108869999902
4685.8710343749999,2529.0703480000002,2898.6249659999999
4693.785188375,2537.49612725,2892.4766749999999
4708.6816363750004,2548.9023677499999,2881.0156345
4713.8104963750002,2551.4414087499999,2879.6405974999898
4721.343666625,2561.8828450000001,2872.3906029999898
4729.4657875624998,2575.32813975,2861.7969615000002
4630.7168314999999,2536.2813087499999,2938.0782334999999
4633.7205954999999,2540.1093517499999,2934.5703945
4639.6104078124999,2549.1055310000002,2925.9061965000001
4644.6651278125,2553.60943,2927.2499054999898
4651.7655866249997,2559.9999925000002,2925.17183199999
4655.5135533749999,2566.2656642500001,2918.9374465000001
4656.6143103124996,2574.4686967500002,2913.4843969999902
4661.2510576875002,2565.80077175,2906.2344130000001
4612.5157062500002,2531.4257604999998,2940.6172015000002
4616.6562025000003,2541.7851407500102,2936.5859574999899
4617.5312383749997,2555.78519250001,2931.83591749999
4614.6641717499997,2564.1054450000001,2931.5077875000002
4613.7959416875001,2576.9609647500001,2924.5781270000002
4613.4130339374997,2590.9804677500101,2915.4453924999998
4611.5517303124998,2604.9921397500002,2909.0389530000002
4608.7167065000003,2615.6054804999999,2908.4608684999998
4608.6035243750002,2621.4765322500002,2901.14066799999
4604.2608505625003,2634.90233575,2893.7656124999899
4600.8604046874998,2647.8711162499999,2894.3749969999899
4598.3915236875,2660.2969282500098,2886.1953104999998
4596.1884756874997,2666.44145725,2876.4296585000002
4592.6503435000004,2687.5625614999999,2872.5625445000001
4592.2881934375,2700.4375454999999,2868.6015939999902
4604.7304867499997,2512.0116660000099,2969.6875219999902
4597.4385379374999,2514.4257922500001,2982.2501090000001
4594.6631806875002,2513.2812242499999,2992.500063
4586.6064456875001,2516.9648275,3002.82824049999
4580.4306845624997,2516.3438105,3012.0235025000002
4554.8867262499998,2514.6250252499999,3033.8985115
4542.7383688749997,2509.30079875,3058.6248850000002
4534.0400491874998,2512.5859624999998,3075.8359989999999
4527.3046711249999,2512.3320227499999,3086.5858515
4522.158205875,2509.8359652499998,3112.77338499999
4520.7460392499997,2505.0820887499999,3101.1796945000001
4516.0029593125,2494.9609027500001,3116.4373975000099
4510.2646670624999,2492.1015957500099,3127.2422215000001
4503.0088296875001,2479.1875612499998,3154.5468255000001
4540.3954856874998,2525.2383345000098,3014.8750679999898
4524.4385210624996,2536.2070712500099,3014.7656869999901
4513.4130980624996,2539.71870825,3017.4687690000001
4506.5410158750001,2548.00394800001,3014.3827124999998
4503.3857228124998,2560.5781252500001,3005.6561849999998
4497.0917405,2568.74219425,3003.82020249999
4494.2411835624998,2577.3359045000002,3001.9140339999999
4591.1670844375003,2505.6991952499998,3006.4842705000001
4589.3631928750001,2494.4414605000102,3018.2421450000002
4585.5332959999996,2481.5586302500001,3029.9842950000002
4584.09181025,2471.92965925,3047.51557
4584.2294841875,2460.30854000001,3061.3984994999901
4584.5616194374998,2455.4609070000001,3068.4062224999898
4583.8506558125,2453.6640124999999,3076.0233874999999
4582.994162,2442.1757305000101,3090.3670944999999
4618.5264819374997,2512.3241862500099,2979.9218109999902
4623.7051301250003,2507.0742757500002,2985.6562669999998
4624.7051621250002,2504.9883217500001,2989.1797700000002
4623.9893234375004,2502.80077575,2998.1875500000001
4622.6024201874998,2497.8359110000001,3014.9922824999999
4619.7774546250002,2490.33208625,3023.6953014999999
4617.7167096249996,2488.2617172499999,3028.7186674999998
4615.8643623124999,2474.5820189999999,3037.5312584999901
4615.1308978750003,2467.8086217499999,3045.6717699999999
4611.9961442499998,2458.8358865,3051.8203804999898
4610.2948432499998,2456.2030865000102,3052.74996250001
4607.1788270625002,2446.3789252500101,3051.9764759999998
4624.7665154374999,2495.2890309999998,2992.8905869999999
4624.9032944375003,2490.4531400000101,2999.9062629999999
4624.5155107500004,2477.1367785000002,3011.9139905000002
4623.3456677499998,2472.9101985000002,3018.4217985
4623.4326994374997,2465.0508290000098,3023.1562909999898
4620.4012864374999,2460.2383159999999,3027.718781
4619.6717972500001,2449.5194702499998,3033.5157175000099
4619.9200103749999,2443.9336470000098,3041.3125725
4619.7157561875001,2438.3827700000002,3044.3516450000002
4618.9766598750002,2435.01956225,3055.17976
4617.1971571249996,2430.8710607500002,3063.9920659999898
4612.5068679374999,2425.9218767500101,3072.3202070000002
4608.4725418750004,2417.0156590000001,3077.8672514999898
4604.1982603124998,2417.3398862499998,3087.4061470000001
4597.3545363125004,2405.23439775001,3096.3203600000002
4594.9228483124998,2404.69534475001,3100.4765559999901
4630.753796125,2506.6015217499998,2985.6484350000001
4641.5508772499998,2503.6562349999999,2976.5937054999999
4648.3642218124996,2494.8828564999999,2969.5701964999998
4652.1591811874996,2494.0195840000001,2963.8281729999999
4656.8203251249997,2493.61722375001,2957.79682800001
4660.6670986874997,2486.3124687499999,2956.9140135000098
4658.8114016874997,2481.24997175,2955.5781374999901
4658.6064198124996,2468.7929909999998,2952.570354
4656.4598510625001,2456.2421477500002,2953.0703899999899
4657.3163098750001,2447.1836444999999,2955.5781569999999
4657.1641722499999,2432.3945285,2954.5780850000001
4654.0887691874996,2422.97268850001,2952.1016275000002
4652.3711981249999,2420.6418342500001,2947.4578415000001
4664.7783106875004,2485.9062617499999,2954.0701975000002
4673.7645865625,2481.6718412499999,2946.7889445000001
4685.5311596250003,2480.89057,2937.0155304999898
4705.5635359375001,2482.2305265,2935.7188179999898
4719.7625918125004,2488.1718770000002,2935.2890670000102
4731.5029804374999,2490.1953505000101,2930.4922299999998
4697.9003290000001,2477.3398784999999,2924.5937445
4715.2782161875002,2472.2070547500002,2910.5468209999999
4732.4092759374998,2470.1601117499999,2898.8437129999902
4745.0107089374997,2463.5000492499998,2888.8672425
4753.1162488125001,2467.1836277500001,2893.0468639999999
4844.8842243749996,1513.88100725,3771.4455195
4843.8819913750003,1515.1476212499999,3772.4480385000102
4855.5772311874998,1530.4648902500001,3774.5311650000099
4845.6319323124999,1495.3828242500001,3764.6875085000102
4860.0352056250003,1486.6562960000001,3769.7578995000099
4866.2079700625,1486.3633365000001,3779.1016340000101
4880.0918393749998,1484.83985975,3801.22645099999
4884.0274247500001,1491.914078,3813.484375
4887.0809331874998,1494.1952807499999,3826.351553
4890.1562011249998,1501.8163500000001,3837.1952194999999
4896.8282088750002,1502.8944985000001,3849.5937650000001
4896.5586407500004,1506.43357625,3862.4843999999998
4897.9609892500002,1509.6015485,3872.538955
4896.4775316875002,1509.5742782499999,3884.6639745000002
4898.9589437499999,1515.8828329999999,3895.9530180000002
4905.5916873750002,1511.85541175,3860.83589450001
4912.9433492500002,1515.2773135,3874.5077689999998
4921.7245167499996,1519.343756,3892.7655650000102
4938.4385438125,1510.1836187500001,3920.1874079999998
4940.4168298124996,1510.56681875,3923.4306650000099
4896.7578136250004,1473.8515745,3824.4140484999998
4914.5352061249996,1469.22261725,3851.7110320000102
4922.8369854374996,1468.85154825,3865.0860575000002
4928.5047623125001,1466.44535075,3874.6484700000001
4936.8897156875,1468.824198,3885.8983240000098
4937.0243995624996,1463.0547274999999,3862.1797940000001
4945.3310753124997,1463.90235175,3871.7733250000001
4956.5995102500001,1463.0859977499999,3890.7031295000102
4967.7002186874997,1454.7617667500001,3894.97646049999
4868.4480058125,1477.9669302499999,3768.8467305000099
4883.2967779999999,1470.41794125,3771.3124360000102
4895.8046457500004,1462.6757217500001,3768.1092524999999
4918.7383313749997,1448.515596,3775.6875420000001
4948.5870205624997,1435.92581425,3792.8203400000102
4967.148440125,1415.68359575,3791.5703130000002
4989.4120231249999,1403.613263,3799.1639515000002
5004.8525505625003,1394.207017,3807.7266239999999
4902.8758758125005,1482.5741572500001,3780.5311569999999
4908.0477881875004,1491.3711545000001,3784.5077249999999
4914.6700270000001,1500.8477102500001,3794.9295904999999
4939.5907966875002,1491.054672,3818.0312320000098
4943.1358056874997,1494.5155950000001,3821.07819499999
4908.0147551874998,1492.7852104999999,3780.6797460000098
4944.8368713125001,1504.05863275,3790.3203275000001
4950.1327265,1521.1133307499999,3814.5390540000099
4954.1541968749998,1526.9961537500001,3820.7187950000098
4976.5127330625,1516.6484255,3795.9219170000001
4847.2532290625004,1486.2161685000001,3762.0438129999998
4842.5389380625002,1481.1690672499999,3771.04519200001
4830.3301732500004,1474.1405890000001,3787.6015809999999
4833.9062301249996,1467.140668,3813.4687129999902
4834.2696464999999,1471.2499527499999,3823.0548050000102
4828.1153084999996,1473.82424575,3827.5781350000002
4819.2031610000004,1468.9062615,3836.8905865000002
4813.1181910625,1470.8242192499999,3860.6093510000101
4813.7850957500004,1466.0155992499999,3876.2969555
4816.1913638750002,1489.8125252499999,3848.0781155
4804.2490990625001,1494.42574425,3870.0235265000101
4786.8779486875001,1497.1367475,3891.3905475000101
4841.8926615,1474.7968390000001,3837.4453614999902
4845.1231465000001,1471.8007797499999,3858.484344
4862.8280742500001,1463.3437915,3872.0467960000001
4873.791109625,1465.589878,3892.6875719999998
4891.2206981250001,1477.2187859999999,3913.69542250001
4841.7205786875002,1467.17911725,3752.8380480000101
4836.5258179374996,1477.4090504999999,3744.2051155000099
4808.8165276250002,1492.2226525000001,3730.1249859999998
4799.9091590625003,1494.8906400000001,3724.6795820000002
4780.5936515000003,1504.36724125,3722.5390739999998
4764.8641356874996,1523.28903775,3700.2266374999999
4808.8340074999996,1501.3632212499999,3713.7812280000098
4806.3944895000004,1501.41801725,3709.70310899999
4804.4667835,1509.6640425000001,3699.7656959999999
4801.3506399375001,1514.23831075,3691.4999134999998
4801.8574942499999,1523.78125,3671.51557250001
4801.958901125,1532.9844195000001,3649.3905089999998
4802.4951835624997,1535.9491587499999,3637.76564100001
4792.8008954999996,1512.4726095000001,3701.2577270000002
4772.4287153124997,1538.5859599999999,3686.2890725000002
4751.0311981249997,1568.39845225,3682.5077200000101
4736.5985970624997,1600.789121,3672.374969
4729.5186120625003,1615.1367375,3676.5078349999999
4836.3012085624996,1456.840166,3747.0317260000002
4831.2518768749997,1445.4492527499999,3741.7812635
4821.2127706250003,1404.7851687499999,3722.2968395000098
4809.1728278125001,1363.1874965,3707.6952209999999
4797.7177721874996,1308.863243,3695.2733575000002
4796.9784852499997,1288.4258325000001,3690.3438584999999
4800.5254512499996,1276.34375125,3691.4140710000102
4803.3660953125,1261.30078675,3699.2344324999999
4800.5897342500002,1227.4375062500001,3711.1874015000099
4808.8299648749999,1199.76175975,3729.7967825000101
4811.5545963750001,1160.2499479999999,3766.3984105
4810.1133546250003,1146.5194812499999,3782.6248945000002
4810.6298589375001,1119.4569805000001,3804.6014640000099
4816.6005526874997,1107.26558525,3816.0702770000098
4799.9422966874999,1209.8398197500001,3710.64052299999
4790.2294440625001,1161.4687249999999,3729.7498850000002
4767.4727599999997,1149.9179895,3727.2655745000102
4792.976549,1240.1444947499999,3676.7657274999901
4786.7382771250004,1214.0468370000001,3683.8828275000001
4790.8241335000002,1167.0976535,3690.2734100000098
4788.169846625,1233.2265765,3670.43738450001
4765.4825306250004,1233.18747775,3668.7421730000101
4724.4111319374997,1228.4569797500001,3657.9219615000002
4687.1024933125,1212.785106,3651.1014614999999
4787.4024182499998,1230.1719275,3660.5625664999998
4777.3143651250002,1214.7578362500001,3650.5233440000002
4755.8291790624999,1192.7070235000001,3622.2501029999999
4798.5274529999997,1218.2109177499999,3648.4764929999901
4801.4512001249996,1207.42186225,3649.7811320000001
4813.5253572499996,1176.0663875,3642.0312214999999
4817.0311609999999,1171.1875152499999,3632.3592920000101
4820.4823489999999,1163.3437632499999,3626.0000194999998
4825.3055945625001,1153.3398542499999,3626.6485164999999
4798.5018978750004,1193.5859082500001,3594.6327889999998
4792.0537389375004,1194.7812269999999,3572.2656485000002
4844.1762165624996,1507.712585,3756.05061999999
4839.4602523125004,1504.0109844999999,3736.1834469999999
4836.6338153124998,1504.9999552500001,3723.6014775000099
4853.2471841875004,1493.41017025,3709.1562985000101
4862.2226001250001,1482.7070685000001,3692.109426
4862.6583102499999,1480.1094169999999,3679.3125215
4867.6581453749995,1475.96878225,3667.1406220000099
4879.8731180000004,1468.62503975,3643.5311405000002
4887.3232115624996,1456.64063175,3631.234496
4826.1085103124997,1506.308626,3703.3592905
4824.8145378749996,1510.70702375,3694.2968679999999
4816.7022309374997,1511.8477017499999,3691.16410950001
4805.499954375,1511.1952617500001,3680.2579030000102
4784.9696605625004,1508.41795075,3690.6719214999998
4795.03313325,1515.3281744999999,3665.6874870000001
4792.2275628124999,1507.7460317499999,3661.0468490000098
4823.6573464374997,1517.9218579999999,3681.3671705000002
4810.8496992500004,1529.1561939999999,3674.1797385
4803.6094452500001,1539.6600954999999,3669.1250355000102
4799.8749831249997,1550.8164505,3661.1874425000001
4798.2324071249996,1560.7617745,3660.3202449999999
4824.1348280000002,1524.7812535,3662.2265105000001
4822.8885730000002,1534.76168975,3651.9609390000001
4826.1406219999999,1542.3047274999999,3637.289147
4844.2885212499996,1516.695258,3752.1739855000101
4846.9973696875004,1518.9831529999999,3743.6738655000099
4849.0018366875001,1518.72983,3738.6612695000099
4863.5683294999999,1521.6093832500001,3718.1405060000002
4862.7128364999999,1525.7812227500001,3711.7655795000001
4857.1405267500004,1537.5781065000001,3700.6954090000099
4850.4101362499996,1552.9414075,3689.4375835000001
4844.8828572499997,1566.1680034999999,3678.3905070000001
4841.4346085625002,1571.1563094999999,3662.7577845000101
4835.0731945625002,1584.500018,3653.6094830000102
4833.6270320000003,1584.8320839999999,3639.6717530000001
4823.2157573124996,1585.925761,3620.1717725000099
4821.4131563125002,1588.203068,3616.7579205000102
4816.6591336874999,1602.5313052500001,3613.2187545000102
4881.5692350625004,1524.433573,3703.0076924999998
4883.9159446249996,1526.2421717499999,3690.2032399999998
4895.0088463125003,1534.6054107499999,3669.1796639999998
4903.3780103125,1529.00386725,3662.3983229999999
4906.1473653125004,1524.69527825,3660.4843329999999
4913.3329035625002,1517.960906,3641.6251005000099
4899.1356434375002,1536.94534075,3662.1171600000098
4905.3895655625001,1547.1757472500001,3660.3202249999999
4906.7694181249999,1563.066415,3666.1484489999998
4912.2577094999997,1584.6758010000001,3663.8592735000002
4920.1103361875003,1599.08590725,3657.6639810000102
4905.0068045625003,1542.2148097500001,3649.7265690000099
